seqId,synonymousDiff,NonSynonymousDiff
GBHS16947-19|Homo sapiens|COI-5P|GU290211,0,0
GBHS37704-19|Homo sapiens|COI-5P|MF765800,0,0
GBHS39328-19|Homo sapiens|COI-5P|MH120471,0,0
GBHS24325-19|Homo sapiens|COI-5P|KJ486157,0,0
GBHS6320-10|Homo sapiens|COI-5P|FJ951528,0,0
GBHS36349-19|Homo sapiens|COI-5P|MF317874,0,0
GBHS39189-19|Homo sapiens|COI-5P|MG952840,0,0
GBHS25638-19|Homo sapiens|COI-5P|KT725865,2,0
GBHS34014-19|Homo sapiens|COI-5P|MF056403,2,0
GBHS31262-19|Homo sapiens|COI-5P|KY410123,1,0
GBHS20181-19|Homo sapiens|COI-5P|KF161597,3,0
GBHS39067-19|Homo sapiens|COI-5P|MG773647,2,0
GBHS30330-19|Homo sapiens|COI-5P|KY409191,0,1
GBHS20405-19|Homo sapiens|COI-5P|KF161823,0,1
GBHS31229-19|Homo sapiens|COI-5P|KY410090,0,0
GBHS29706-19|Homo sapiens|COI-5P|KY408567,0,0
GBMA12947-15|Homo sapiens|COI-5P|KM047206,0,0
GBHS32264-19|Homo sapiens|COI-5P|KY670978,0,0
GBHS27670-19|Homo sapiens|COI-5P|KX350100,0,0
GBHS24768-19|Homo sapiens|COI-5P|KP240743,2,0
GBHS24966-19|Homo sapiens|COI-5P|KP340137,1,0
GBHS40005-19|Homo sapiens|COI-5P|MH449025,1,0
GBHS40121-19|Homo sapiens|COI-5P|MH449141,1,0
GBHS26193-19|Homo sapiens|COI-5P|KU131335,1,0
GBHS31808-19|Homo sapiens|COI-5P|KY645638,2,0
GBHS21988-19|Homo sapiens|COI-5P|KF540831,1,0
GBHS16762-19|Homo sapiens|COI-5P|GQ337586,0,0
GBHS36583-19|Homo sapiens|COI-5P|MF362909,0,0
GBHS24204-19|Homo sapiens|COI-5P|KJ446663,0,0
GBHS19636-19|Homo sapiens|COI-5P|KF148581,0,0
GBHS18631-19|Homo sapiens|COI-5P|KC911391,0,0
GBHS24102-19|Homo sapiens|COI-5P|KJ446561,0,0
GBHS37116-19|Homo sapiens|COI-5P|MF522891,0,0
GBHS26514-19|Homo sapiens|COI-5P|KU530227,0,0
GBHS16581-19|Homo sapiens|COI-5P|AP013166,0,0
GBHS19765-19|Homo sapiens|COI-5P|KF161179,0,0
GBMA11431-15|Homo sapiens|COI-5P|KF451668,0,0
GBHS39472-19|Homo sapiens|COI-5P|MH120615,0,0
GBHS25587-19|Homo sapiens|COI-5P|KT634229,0,0
GBHS18277-19|Homo sapiens|COI-5P|KC622241,0,0
GBHS15853-19|Homo neanderthalensis|COI-5P|MG025536,7,0
GBHS31403-19|Homo sapiens|COI-5P|KY411466,1,0
GBHS35135-19|Homo sapiens|COI-5P|MF057524,0,0
GBHS30390-19|Homo sapiens|COI-5P|KY409251,0,0
GBHS32194-19|Homo sapiens|COI-5P|KY670908,1,0
GBHS40391-19|Homo sapiens|COI-5P|MH449411,1,0
GBHS34325-19|Homo sapiens|COI-5P|MF056714,1,0
GBMNA18117-19|Homo sapiens|COI-5P|MF695947,1,0
GBHS27184-19|Homo sapiens|COI-5P|KU683493,0,0
GBMA12373-15|Homo sapiens|COI-5P|KJ185851,0,0
GBHS24005-19|Homo sapiens|COI-5P|KJ446463,0,0
GBHS34488-19|Homo sapiens|COI-5P|MF056877,0,0
GBHS38450-19|Homo sapiens|COI-5P|MG273127,0,0
GBHS26736-19|Homo sapiens|COI-5P|KU683045,0,0
GBHS29621-19|Homo sapiens|COI-5P|KY408154,0,0
GBHS20740-19|Homo sapiens|COI-5P|KF162158,0,0
GBHS40988-19|Homo sapiens|COI-5P|MK098302,0,0
GBHS24279-19|Homo sapiens|COI-5P|KJ446738,0,0
GBHS27616-19|Homo sapiens|COI-5P|KX228164,0,0
GBHS27840-19|Homo sapiens|COI-5P|KX440280,0,0
GBMNA18344-19|Homo sapiens|COI-5P|MG244212,0,0
GBHS19098-19|Homo sapiens|COI-5P|KF146264,0,0
GBHS16728-19|Homo sapiens|COI-5P|GQ337550,0,0
GBHS17163-19|Homo sapiens|COI-5P|HM030533,0,0
GBHS23601-19|Homo sapiens|COI-5P|KJ446058,0,0
GBHS33281-19|Homo sapiens|COI-5P|MF043446,0,0
GBHS15847-19|Homo neanderthalensis|COI-5P|KX198084,9,0
GBMA12332-15|Homo sapiens|COI-5P|KJ185810,1,0
GBHS15844-19|Homo neanderthalensis|COI-5P|KU131206,7,0
GBHS35892-19|Homo sapiens|COI-5P|MF058281,1,0
GBHS27607-19|Homo sapiens|COI-5P|KX083678,1,0
GBHS20216-19|Homo sapiens|COI-5P|KF161632,0,0
GBHS40353-19|Homo sapiens|COI-5P|MH449373,1,0
GBHS22164-19|Homo sapiens|COI-5P|KF541007,1,0
GBHS39603-19|Homo sapiens|COI-5P|MH120748,2,0
GBHS24987-19|Homo sapiens|COI-5P|KP340158,1,0
GBHS31168-19|Homo sapiens|COI-5P|KY410029,1,0
GBHS26711-19|Homo sapiens|COI-5P|KU683020,1,0
GBHS33656-19|Homo sapiens|COI-5P|MF056045,0,0
GBHS35257-19|Homo sapiens|COI-5P|MF057646,0,0
GBMA13739-15|Homo sapiens|COI-5P|KP317026,0,0
GBHS17824-19|Homo sapiens|COI-5P|JX669278,0,0
GBMA12505-15|Homo sapiens|COI-5P|KJ185983,0,0
GBHS21441-19|Homo sapiens|COI-5P|KF162872,0,0
GBHS25841-19|Homo sapiens|COI-5P|KT726068,0,0
GBHS25991-19|Homo sapiens|COI-5P|KT779171,0,0
GBHS29552-19|Homo sapiens|COI-5P|KY399147,0,0
GBHS24595-19|Homo sapiens|COI-5P|KP172366,0,0
GBHS20382-19|Homo sapiens|COI-5P|KF161800,0,0
GBHS26410-19|Homo sapiens|COI-5P|KU521495,0,0
GBHS39957-19|Homo sapiens|COI-5P|MH448977,0,0
GBHS20311-19|Homo sapiens|COI-5P|KF161728,0,0
GBHS36417-19|Homo sapiens|COI-5P|MF362743,0,0
GBHS6317-10|Homo sapiens|COI-5P|FJ951531,0,0
GBHS39301-19|Homo sapiens|COI-5P|MH120444,0,0
GBHS32781-19|Homo sapiens|COI-5P|KY797172,0,0
GBHS40546-19|Homo sapiens|COI-5P|MH499932,0,0
GBHS16838-19|Homo sapiens|COI-5P|GQ337665,0,0
GBHS36739-19|Homo sapiens|COI-5P|MF381398,2,0
GBHS34234-19|Homo sapiens|COI-5P|MF056623,1,0
GBHS27523-19|Homo sapiens|COI-5P|KU867604,1,0
GBHS18939-19|Homo sapiens|COI-5P|KF055306,1,0
GBHS22688-19|Homo sapiens|COI-5P|KJ154388,0,0
GBHS35865-19|Homo sapiens|COI-5P|MF058254,0,0
GBHS30683-19|Homo sapiens|COI-5P|KY409544,0,0
GBHS17772-19|Homo sapiens|COI-5P|JX669226,1,0
GBHS40055-19|Homo sapiens|COI-5P|MH449075,1,0
GBHS38119-19|Homo sapiens|COI-5P|MG272796,1,0
GBHS18480-19|Homo sapiens|COI-5P|KC887463,1,0
GBHS39147-19|Homo sapiens|COI-5P|MG952798,0,0
GBHS24603-19|Homo sapiens|COI-5P|KP172374,0,0
GBHS21430-19|Homo sapiens|COI-5P|KF162861,0,0
GBHS20029-19|Homo sapiens|COI-5P|KF161445,0,0
GBHS40180-19|Homo sapiens|COI-5P|MH449200,0,0
GBHS38611-19|Homo sapiens|COI-5P|MG571163,0,0
GBHS19690-19|Homo sapiens|COI-5P|KF161104,0,0
GBHS32291-19|Homo sapiens|COI-5P|KY671005,0,0
GBHS36502-19|Homo sapiens|COI-5P|MF362828,0,0
GBHS20576-19|Homo sapiens|COI-5P|KF161994,0,0
GBHS33305-19|Homo sapiens|COI-5P|MF043470,0,0
GBHS18431-19|Homo sapiens|COI-5P|KC763424,0,0
GBHS19788-19|Homo sapiens|COI-5P|KF161202,2,0
GBHS37030-19|Homo sapiens|COI-5P|MF498705,2,0
GBHS32516-19|Homo sapiens|COI-5P|KY680891,1,0
GBHS21391-19|Homo sapiens|COI-5P|KF162822,0,1
GBMA13866-15|Homo sapiens|COI-5P|KP346048,0,1
GBHS27603-19|Homo sapiens|COI-5P|KX079702,0,0
GBHS20155-19|Homo sapiens|COI-5P|KF161571,0,0
GBHS23885-19|Homo sapiens|COI-5P|KJ446342,0,0
GBHS39710-19|Homo sapiens|COI-5P|MH166336,0,0
GBHS16879-19|Homo sapiens|COI-5P|GQ983063,0,0
GBHS17129-19|Homo sapiens|COI-5P|GU903270,0,0
GBHS19838-19|Homo sapiens|COI-5P|KF161252,0,0
GBHS28037-19|Homo sapiens|COI-5P|KX456519,0,0
GBHS20148-19|Homo sapiens|COI-5P|KF161564,0,0
GBHS33024-19|Homo sapiens|COI-5P|KY824953,0,0
GBHS22840-19|Homo sapiens|COI-5P|KJ154540,0,0
GBHS34759-19|Homo sapiens|COI-5P|MF057148,3,0
GBMA10926-15|Homo sapiens|COI-5P|KF451163,1,0
GBHS22873-19|Homo sapiens|COI-5P|KJ154573,0,0
GBHS34531-19|Homo sapiens|COI-5P|MF056920,0,0
GBMA13445-15|Homo sapiens|COI-5P|KM102012,0,0
GBHS37564-19|Homo sapiens|COI-5P|MF621079,0,0
GBHS15856-19|Homo neanderthalensis|COI-5P|MG025539,8,0
GBHS36893-19|Homo sapiens|COI-5P|MF381552,1,0
GBHS28302-19|Homo sapiens|COI-5P|KX456784,1,0
GBHS17779-19|Homo sapiens|COI-5P|JX669233,1,0
GBHS29414-19|Homo sapiens|COI-5P|KX833064,0,0
GBHS18628-19|Homo sapiens|COI-5P|KC911388,1,0
GBHS26236-19|Homo sapiens|COI-5P|KU131378,1,1
GBHS19748-19|Homo sapiens|COI-5P|KF161162,1,0
GBHS36226-19|Homo sapiens|COI-5P|MF103675,0,0
GBMA13415-15|Homo sapiens|COI-5P|KM101982,0,0
GBMA14044-15|Homo sapiens|COI-5P|KR491936,0,0
GBMA14039-15|Homo sapiens|COI-5P|KR260475,0,0
GBHS30827-19|Homo sapiens|COI-5P|KY409688,0,0
GBHS6273-10|Homo sapiens|COI-5P|FJ951575,0,0
GBHS25384-19|Homo sapiens|COI-5P|KT587450,0,0
GBHS31548-19|Homo sapiens|COI-5P|KY595566,0,0
GBHS19669-19|Homo sapiens|COI-5P|KF161083,0,0
GBHS22989-19|Homo sapiens|COI-5P|KJ154689,0,0
GBMA13107-15|Homo sapiens|COI-5P|KM101656,1,0
GBHS31584-19|Homo sapiens|COI-5P|KY595602,1,0
GBHS33800-19|Homo sapiens|COI-5P|MF056189,0,0
GBHS25827-19|Homo sapiens|COI-5P|KT726054,1,0
GBHS26565-19|Homo sapiens|COI-5P|KU672519,0,0
GBHS23367-19|Homo sapiens|COI-5P|KJ445824,0,0
GBHS38577-19|Homo sapiens|COI-5P|MG571129,0,0
GBHS33949-19|Homo sapiens|COI-5P|MF056338,0,0
GBHS27436-19|Homo sapiens|COI-5P|KU686636,0,0
GBHS21242-19|Homo sapiens|COI-5P|KF162668,0,0
GBHS38547-19|Homo sapiens|COI-5P|MG551913,0,0
GBHS32267-19|Homo sapiens|COI-5P|KY670981,0,0
GBHS20529-19|Homo sapiens|COI-5P|KF161947,0,0
GBHS17527-19|Homo sapiens|COI-5P|HQ674629,0,0
GBHS29648-19|Homo sapiens|COI-5P|KY408181,0,0
GBHS33229-19|Homo sapiens|COI-5P|KY967620,0,0
GBHS20301-19|Homo sapiens|COI-5P|KF161718,0,0
GBHS22838-19|Homo sapiens|COI-5P|KJ154538,0,0
GBHS17290-19|Homo sapiens|COI-5P|HM460794,0,0
GBHS16755-19|Homo sapiens|COI-5P|GQ337579,0,0
GBHS20705-19|Homo sapiens|COI-5P|KF162123,0,0
GBMA11200-15|Homo sapiens|COI-5P|KF451437,0,0
GBHS40089-19|Homo sapiens|COI-5P|MH449109,0,0
GBMA13619-15|Homo sapiens|COI-5P|KM245148,2,0
GBHS39103-19|Homo sapiens|COI-5P|MG860515,2,0
GBHS34350-19|Homo sapiens|COI-5P|MF056739,0,0
GBHS24717-19|Homo sapiens|COI-5P|KP240692,1,0
GBMNA16851-19|Homo sapiens|COI-5P|GU392103,1,0
GBHS36188-19|Homo sapiens|COI-5P|MF058577,0,0
GBMA11978-15|Homo sapiens|COI-5P|KJ185456,1,1
GBHS26943-19|Homo sapiens|COI-5P|KU683252,1,0
GBMA12123-15|Homo sapiens|COI-5P|KJ185601,0,0
GBHS30490-19|Homo sapiens|COI-5P|KY409351,0,0
GBHS23089-19|Homo sapiens|COI-5P|KJ154789,0,0
GBHS24159-19|Homo sapiens|COI-5P|KJ446618,0,0
GBHS20537-19|Homo sapiens|COI-5P|KF161955,0,0
GBHS18044-19|Homo sapiens|COI-5P|KC505083,0,0
GBMA12783-15|Homo sapiens|COI-5P|KJ856789,0,0
GBMA12383-15|Homo sapiens|COI-5P|KJ185861,0,0
GBHS25337-19|Homo sapiens|COI-5P|KT587403,0,0
GBHS30453-19|Homo sapiens|COI-5P|KY409314,0,0
GBHS36287-19|Homo sapiens|COI-5P|MF177141,0,0
GBHS30272-19|Homo sapiens|COI-5P|KY409133,0,0
GBHS18206-19|Homo sapiens|COI-5P|KC622170,1,2
GBHS30407-19|Homo sapiens|COI-5P|KY409268,0,1
GBHS15843-19|Homo neanderthalensis|COI-5P|KF982693,7,0
GBHS34920-19|Homo sapiens|COI-5P|MF057309,2,0
GBMA11135-15|Homo sapiens|COI-5P|KF451372,1,0
GBHS27045-19|Homo sapiens|COI-5P|KU683354,2,0
GBHS39981-19|Homo sapiens|COI-5P|MH449001,1,0
GBHS23081-19|Homo sapiens|COI-5P|KJ154781,0,0
GBHS30963-19|Homo sapiens|COI-5P|KY409824,0,0
GBHS32133-19|Homo sapiens|COI-5P|KY670847,0,0
GBHS32080-19|Homo sapiens|COI-5P|KY645910,0,0
GBHS38969-19|Homo sapiens|COI-5P|MG672483,0,0
GBHS39338-19|Homo sapiens|COI-5P|MH120481,0,0
GBMA13281-15|Homo sapiens|COI-5P|KM101830,0,0
GBHS39983-19|Homo sapiens|COI-5P|MH449003,0,0
GBHS32631-19|Homo sapiens|COI-5P|KY681006,0,0
GBHS34290-19|Homo sapiens|COI-5P|MF056679,0,0
GBHS23593-19|Homo sapiens|COI-5P|KJ446050,0,0
GBHS35787-19|Homo sapiens|COI-5P|MF058176,0,0
GBHS34455-19|Homo sapiens|COI-5P|MF056844,0,0
GBHS40410-19|Homo sapiens|COI-5P|MH449430,2,0
GBHS38225-19|Homo sapiens|COI-5P|MG272902,1,0
GBMA12151-15|Homo sapiens|COI-5P|KJ185629,2,0
GBHS34572-19|Homo sapiens|COI-5P|MF056961,0,0
GBHS34976-19|Homo sapiens|COI-5P|MF057365,0,0
GBHS26087-19|Homo sapiens|COI-5P|KT819257,1,0
GBHS15855-19|Homo neanderthalensis|COI-5P|MG025538,9,0
GBHS31079-19|Homo sapiens|COI-5P|KY409940,1,1
GBHS16851-19|Homo sapiens|COI-5P|GQ337678,1,0
GBHS19619-19|Homo sapiens|COI-5P|KF148564,1,0
GBHS40602-19|Homo sapiens|COI-5P|MH499988,0,0
GBHS26496-19|Homo sapiens|COI-5P|KU523337,0,0
GBHS38671-19|Homo sapiens|COI-5P|MG586885,0,0
GBHS32725-19|Homo sapiens|COI-5P|KY782203,0,0
GBHS20647-19|Homo sapiens|COI-5P|KF162065,0,0
GBHS20171-19|Homo sapiens|COI-5P|KF161587,0,0
GBMA13320-15|Homo sapiens|COI-5P|KM101869,0,0
GBHS36416-19|Homo sapiens|COI-5P|MF362742,0,0
GBHS20113-19|Homo sapiens|COI-5P|KF161529,0,0
GBHS33561-19|Homo sapiens|COI-5P|MF055950,0,0
GBHS23508-19|Homo sapiens|COI-5P|KJ445965,2,0
GBHS34413-19|Homo sapiens|COI-5P|MF056802,0,0
GBHS35010-19|Homo sapiens|COI-5P|MF057399,1,1
GBHS37323-19|Homo sapiens|COI-5P|MF523098,0,1
GBHS23828-19|Homo sapiens|COI-5P|KJ446285,1,0
GBHS32105-19|Homo sapiens|COI-5P|KY645935,0,0
GBHS20153-19|Homo sapiens|COI-5P|KF161569,0,0
GBHS18814-19|Homo sapiens|COI-5P|KC911574,0,0
GBHS34665-19|Homo sapiens|COI-5P|MF057054,0,0
GBMTG3715-16|Alouatta caraya|COI-5P|NC_021938,113,15
GBMNA13250-19|Alouatta caraya|COI-5P|KC757384,113,15
CYTC614-12|Saimiri boliviensis peruviensis|COI-5P|HQ644340,100,18
GBMA4635-13|Callithrix jacchus|COI-5P|AB572419,93,14
GBMA7656-13|Ateles belzebuth|COI-5P|KC757386,104,13
GBMA6821-13|Symphalangus syndactylus|COI-5P|HQ622793,98,2
CYTC1004-12|Pan troglodytes schweinfurthii|COI-5P|JF727196,62,0
CYTC974-12|Pan troglodytes|COI-5P|JF727166,62,0
CYTC1005-12|Pan troglodytes schweinfurthii|COI-5P|JF727197,62,0
CYTC996-12|Pan troglodytes schweinfurthii|COI-5P|JF727188,62,0
CYTC992-12|Pan troglodytes schweinfurthii|COI-5P|JF727184,62,0
CYTC986-12|Pan troglodytes troglodytes|COI-5P|JF727178,60,0
CYTC972-12|Pan troglodytes troglodytes|COI-5P|JF727165,60,0
CYTC982-12|Pan troglodytes troglodytes|COI-5P|JF727174,60,0
CYTC970-12|Pan troglodytes troglodytes|COI-5P|JF727163,61,0
CYTC980-12|Pan troglodytes troglodytes|COI-5P|JF727172,61,0
CYTC989-12|Pan troglodytes troglodytes|COI-5P|JF727181,61,0
GBHS7392-13|Homo sapiens|COI-5P|FJ467969,0,0
GBHS7393-13|Homo sapiens|COI-5P|FJ467968,0,0
CYTC5713-12|Aotus nancymaae|COI-5P|JN161101,108,13
CYTC4907-12|Pan troglodytes ellioti|COI-5P|HM068585,61,0
GBGC1015-05|Homo sapiens|COI-5P|DQ112943,0,0
GBGC1054-05|Homo sapiens|COI-5P|DQ112904,2,0
GBGC830-05|Homo sapiens|COI-5P|AP008414,0,0
CYTC4686-12|Homo denisova|COI-5P|FR695060,14,3
GBGC1702-05|Homo sapiens|COI-5P|AY882410,0,0
GBGC678-05|Homo sapiens|COI-5P|AP008566,0,0
GBGC1029-05|Homo sapiens|COI-5P|DQ112929,0,0
GBMA6807-13|Nomascus concolor|COI-5P|HQ622808,94,2
GBMA6808-13|Nomascus gabriellae|COI-5P|HQ622807,99,2
GBMA6809-13|Nomascus siki|COI-5P|HQ622805,92,2
GBMA6810-13|Nomascus siki|COI-5P|HQ622804,92,2
GBMA6812-13|Nomascus leucogenys|COI-5P|HQ622802,91,2
GBMA6813-13|Nomascus leucogenys|COI-5P|HQ622801,91,2
GBMA6814-13|Nomascus leucogenys|COI-5P|HQ622800,91,2
GBMA6811-13|Nomascus leucogenys|COI-5P|HQ622803,91,2
GBMA6822-13|Symphalangus syndactylus|COI-5P|HQ622792,96,2
GBMA6824-13|Symphalangus syndactylus|COI-5P|HQ622790,96,2
GBMA6818-13|Symphalangus syndactylus|COI-5P|HQ622796,96,2
GBMA6823-13|Symphalangus syndactylus|COI-5P|HQ622791,96,2
GBMA6815-13|Symphalangus syndactylus|COI-5P|HQ622799,96,2
GBMA6816-13|Symphalangus syndactylus|COI-5P|HQ622798,97,2
GBMA6819-13|Symphalangus syndactylus|COI-5P|HQ622795,99,2
GBMA6817-13|Symphalangus syndactylus|COI-5P|HQ622797,99,2
GBMA6820-13|Symphalangus syndactylus|COI-5P|HQ622794,99,2
GBMA6825-13|Symphalangus syndactylus|COI-5P|HQ622789,98,2
GBMA7631-13|Symphalangus syndactylus|COI-5P|KC757411,98,2
GBMA6828-13|Hylobates pileatus|COI-5P|HQ622785,96,2
GBMA6827-13|Hylobates pileatus|COI-5P|HQ622787,96,2
GBMA6846-13|Hylobates lar|COI-5P|HQ622767,97,2
GBMA6850-13|Hylobates lar|COI-5P|HQ622763,97,2
GBMA6843-13|Hylobates lar|COI-5P|HQ622770,97,2
GBMA6845-13|Hylobates lar|COI-5P|HQ622768,97,2
GBMA6849-13|Hylobates lar|COI-5P|HQ622764,98,2
GBMA6838-13|Hylobates lar|COI-5P|HQ622775,98,2
GBMA6848-13|Hylobates lar|COI-5P|HQ622765,98,2
GBMA6836-13|Hylobates lar|COI-5P|HQ622777,98,2
GBMA6837-13|Hylobates lar|COI-5P|HQ622776,98,2
GBMA6840-13|Hylobates lar|COI-5P|HQ622773,98,2
GBMA6839-13|Hylobates lar|COI-5P|HQ622774,98,2
GBMA6841-13|Hylobates lar|COI-5P|HQ622772,98,2
GBMA6844-13|Hylobates lar|COI-5P|HQ622769,98,2
GBMA6847-13|Hylobates lar|COI-5P|HQ622766,98,2
GBMA6842-13|Hylobates lar|COI-5P|HQ622771,98,2
GBMA6851-13|Hylobates agilis|COI-5P|HQ622762,93,4
GBMA6854-13|Hylobates agilis|COI-5P|HQ622758,96,4
GBMA6853-13|Hylobates agilis|COI-5P|HQ622759,96,4
GBMA6852-13|Hylobates agilis|COI-5P|HQ622761,95,4
GBMA6831-13|Hylobates moloch|COI-5P|HQ622782,97,3
GBMA6829-13|Hylobates moloch|COI-5P|HQ622784,99,3
GBMA6830-13|Hylobates moloch|COI-5P|HQ622783,100,2
GBMA6826-13|Hylobates klossii|COI-5P|HQ622788,95,2
GBMA6833-13|Hylobates muelleri|COI-5P|HQ622780,100,2
GBMA6834-13|Hylobates muelleri|COI-5P|HQ622779,100,2
GBMA6835-13|Hylobates muelleri|COI-5P|HQ622778,99,2
GBMA6832-13|Hylobates muelleri|COI-5P|HQ622781,100,2
CYTC1040-12|Pan paniscus|COI-5P|JF727231,61,0
CYTC1038-12|Pan paniscus|COI-5P|JF727229,61,0
CYTC1042-12|Pan paniscus|COI-5P|JF727233,61,0
CYTC1019-12|Pan troglodytes verus|COI-5P|JF727211,63,1
CYTC1023-12|Pan troglodytes verus|COI-5P|JF727215,64,0
CYTC1015-12|Pan troglodytes verus|COI-5P|JF727207,64,0
CYTC1860-12|Homo sapiens|COI-5P|JQ044868,1,0
GBHS12028-13|Homo sapiens|COI-5P|JQ705619,1,0
GBHS6913-13|Homo sapiens|COI-5P|FJ383611,1,0
CYTC1747-12|Homo sapiens|COI-5P|JN887353,0,1
CYTC318-12|Homo sapiens|COI-5P|HQ012182,1,0
CYTC1615-12|Homo sapiens|COI-5P|JN635299,0,0
CYTC621-12|Homo sapiens|COI-5P|HQ651682,0,0
GBHS10607-13|Homo sapiens|COI-5P|JX297158,0,0
GBHS14194-13|Homo sapiens|COI-5P|JQ703451,0,0
GBHS6697-13|Homo sapiens|COI-5P|GQ891613,0,0
GBHS8035-13|Homo sapiens|COI-5P|JF824926,0,0
GBHS15265-13|Homo sapiens|COI-5P|JQ702380,0,0
GBHS8157-13|Homo sapiens|COI-5P|JQ801295,0,0
GBHS10232-13|Homo sapiens|COI-5P|JX128082,0,0
GBHS9682-13|Homo sapiens|COI-5P|JX900349,0,0
GBHS10489-13|Homo sapiens|COI-5P|JN580302,0,1
GBHS11888-13|Homo sapiens|COI-5P|JQ705759,0,0
GBHS6871-13|Homo sapiens|COI-5P|FJ383653,0,0
GBHS14707-13|Homo sapiens|COI-5P|JQ702938,0,0
GBHS7269-13|Homo sapiens|COI-5P|FJ383255,0,0
GBHS7913-13|Homo sapiens|COI-5P|JQ797807,0,0
GBHS11555-13|Homo sapiens|COI-5P|JX120731,0,0
GBHS12158-13|Homo sapiens|COI-5P|JQ705489,0,0
GBHS15795-13|Homo sapiens|COI-5P|JQ701850,0,0
GBHS12983-13|Homo sapiens|COI-5P|JQ704664,0,0
GBHS11381-13|Homo sapiens|COI-5P|KC345819,1,0
GBHS10288-13|Homo sapiens|COI-5P|AP012422,1,0
GBHS12450-13|Homo sapiens|COI-5P|JQ705197,0,0
GBHS8520-13|Homo sapiens|COI-5P|JQ324617,0,0
CYTC074-12|Homo sapiens|COI-5P|HM852803,0,0
GBHS8249-13|Homo sapiens|COI-5P|JQ324888,0,0
GBHS12217-13|Homo sapiens|COI-5P|JQ705430,0,0
CYTC2113-12|Homo sapiens|COI-5P|JQ045120,1,0
GBHS15161-13|Homo sapiens|COI-5P|JQ702484,1,0
GBHS9016-13|Homo sapiens|COI-5P|KC503925,2,0
GBHS12210-13|Homo sapiens|COI-5P|JQ705437,0,0
GBHS9419-13|Homo sapiens|COI-5P|JX900612,0,0
GBHS9509-13|Homo sapiens|COI-5P|JX900522,0,0
GBHS15175-13|Homo sapiens|COI-5P|JQ702470,0,0
GBHS13936-13|Homo sapiens|COI-5P|JQ703710,0,0
GBHS14920-13|Homo sapiens|COI-5P|JQ702725,0,0
GBHS15439-13|Homo sapiens|COI-5P|JQ702206,0,0
GBHS9087-13|Homo sapiens|COI-5P|KC257346,0,0
GBHS10198-13|Homo sapiens|COI-5P|JX171077,0,0
GBHS8584-13|Homo sapiens|COI-5P|JQ324553,0,0
GBHS13500-13|Homo sapiens|COI-5P|JQ704147,0,0
GBHS13951-13|Homo sapiens|COI-5P|JQ703695,0,0
GBHS8423-13|Homo sapiens|COI-5P|JQ324714,0,0
GBHS9125-13|Homo sapiens|COI-5P|KC257308,0,0
GBHS10519-13|Homo sapiens|COI-5P|HQ700871,1,1
GBHS10779-13|Homo sapiens|COI-5P|KC994021,0,0
GBHS10594-13|Homo sapiens|COI-5P|KF432845,0,0
CYTC1859-12|Homo sapiens|COI-5P|JQ044867,1,0
CYTC617-12|Homo sapiens|COI-5P|HQ651678,0,0
CYTC2828-12|Homo sapiens|COI-5P|HE576981,0,0
CYTC3035-12|Homo sapiens|COI-5P|HM346900,0,0
GBHS7226-13|Homo sapiens|COI-5P|FJ383298,0,0
GBHS12300-13|Homo sapiens|COI-5P|JQ705347,2,0
GBHS10970-13|Homo sapiens|COI-5P|KC346230,1,0
GBHS15661-13|Homo sapiens|COI-5P|JQ701984,1,0
GBHS12670-13|Homo sapiens|COI-5P|JQ704977,2,0
CYTC2106-12|Homo sapiens|COI-5P|JQ045113,1,0
GBHS9497-13|Homo sapiens|COI-5P|JX900534,0,0
GBHS9453-13|Homo sapiens|COI-5P|JX900578,0,0
GBHS12803-13|Homo sapiens|COI-5P|JQ704844,0,0
GBHS7897-13|Homo sapiens|COI-5P|JQ797823,0,0
GBHS13410-13|Homo sapiens|COI-5P|JQ704237,0,0
GBHS15132-13|Homo sapiens|COI-5P|JQ702513,0,0
GBHS13106-13|Homo sapiens|COI-5P|JQ704541,0,0
GBHS13381-13|Homo sapiens|COI-5P|JQ704266,1,0
GBHS9169-13|Homo sapiens|COI-5P|JX900862,0,0
GBHS11602-13|Homo sapiens|COI-5P|JQ706045,1,0
GBHS12637-13|Homo sapiens|COI-5P|JQ705010,0,0
GBHS10086-13|Homo sapiens|COI-5P|JX289123,0,0
GBHS13985-13|Homo sapiens|COI-5P|JQ703661,0,0
GBHS15449-13|Homo sapiens|COI-5P|JQ702196,0,0
CYTC2108-12|Homo sapiens|COI-5P|JQ045115,1,0
GBHS13352-13|Homo sapiens|COI-5P|JQ704295,0,0
GBHS13432-13|Homo sapiens|COI-5P|JQ704215,2,0
GBHS8668-13|Homo sapiens|COI-5P|JN857017,1,0
GBHS14713-13|Homo sapiens|COI-5P|JQ702932,1,0
GBHS15581-13|Homo sapiens|COI-5P|JQ702064,1,0
GBHS11547-13|Homo sapiens|COI-5P|JX120739,0,0
GBHS15113-13|Homo sapiens|COI-5P|JQ702532,0,0
GBHS11065-13|Homo sapiens|COI-5P|KC346135,2,0
GBHS11189-13|Homo sapiens|COI-5P|KC346011,1,0
GBHS9989-13|Homo sapiens|COI-5P|JX303829,3,1
GBHS10784-13|Homo sapiens|COI-5P|KC994016,1,0
GBHS8073-13|Homo sapiens|COI-5P|JF824888,0,0
GBHS14071-13|Homo sapiens|COI-5P|JQ703574,0,0
CYTC2008-12|Homo sapiens|COI-5P|JQ045016,0,0
